game_num,strategy1,strategy2,strategy3,points1,points2,points3
308,route,route,tickets,79,88,-11
309,route,route,tickets,79,79,35
310,route,route,tickets,74,85,47
311,route,route,tickets,83,72,51
312,route,route,tickets,82,71,42
313,route,route,tickets,98,57,20
314,route,route,tickets,85,78,58
315,route,route,tickets,79,66,74
316,route,route,tickets,72,80,-50
317,route,route,tickets,74,54,57
318,route,route,tickets,70,77,28
319,route,route,tickets,83,86,27
320,route,route,tickets,92,73,28
321,route,route,tickets,86,73,40
322,route,route,tickets,69,88,53
323,route,route,tickets,89,88,46
324,route,route,tickets,96,72,65
325,route,route,tickets,83,75,63
326,route,route,tickets,76,72,45
327,route,route,tickets,72,80,47
328,route,route,tickets,88,76,44
329,route,route,tickets,74,76,47
330,route,route,tickets,73,72,42
331,route,route,tickets,80,81,65
332,route,route,tickets,68,92,35
333,route,route,tickets,87,55,50
334,route,route,tickets,73,94,41
335,route,route,tickets,69,89,45
336,route,route,tickets,94,85,21
337,route,route,tickets,96,77,40
338,route,route,tickets,73,82,49
339,route,route,tickets,82,65,18
340,route,route,tickets,81,63,59
341,route,route,tickets,88,69,52
342,route,route,tickets,75,90,17
343,route,route,tickets,58,91,39
344,route,route,tickets,89,84,-1
345,route,route,tickets,80,84,11
346,route,route,tickets,96,46,21
347,route,route,tickets,69,100,-7
348,route,route,tickets,79,79,55
349,route,route,tickets,83,60,39
350,route,route,tickets,72,99,7
351,route,route,tickets,94,64,-41
352,route,route,tickets,74,64,61
353,route,route,tickets,89,87,33
354,route,route,tickets,86,95,50
355,route,route,tickets,71,90,7
356,route,route,tickets,94,97,49
357,route,route,tickets,80,78,27
358,route,route,tickets,80,72,-12
359,route,route,tickets,71,76,56
360,route,route,tickets,72,83,34
361,route,route,tickets,74,88,21
362,route,route,tickets,64,93,47
363,route,route,tickets,100,77,31
364,route,route,tickets,94,73,40
365,route,route,tickets,83,69,54
366,route,route,tickets,94,79,39
367,route,route,tickets,85,79,44
368,route,route,tickets,89,68,81
369,route,route,tickets,71,95,58
370,route,route,tickets,89,88,38
371,route,route,tickets,60,93,76
372,route,route,tickets,68,85,37
373,route,route,tickets,105,75,45
374,route,route,tickets,65,94,34
375,route,route,tickets,74,79,34
376,route,route,tickets,104,67,12
377,route,route,tickets,79,83,51
378,route,route,tickets,81,72,36
379,route,route,tickets,87,70,24
380,route,route,tickets,64,87,20
381,route,route,tickets,67,87,30
382,route,route,tickets,87,82,12
383,route,route,tickets,78,96,55
384,route,route,tickets,80,68,13
385,route,route,tickets,69,83,26
386,route,route,tickets,90,72,62
387,route,route,tickets,76,70,61
388,route,route,tickets,89,79,48
389,route,route,tickets,68,74,33
390,route,route,tickets,80,77,76
391,route,route,tickets,78,84,44
392,route,route,tickets,80,74,48
393,route,route,tickets,79,71,18
394,route,route,tickets,79,90,48
395,route,route,tickets,93,80,46
396,route,route,tickets,81,82,27
397,route,route,tickets,79,82,59
398,route,route,tickets,76,74,53
399,route,route,tickets,76,67,61
400,route,route,tickets,68,81,51
401,route,route,tickets,84,66,44
402,route,route,tickets,74,86,81
403,route,route,tickets,81,79,26
404,route,route,tickets,71,85,20
405,route,route,tickets,75,67,10
406,route,route,tickets,95,100,7
407,route,route,tickets,99,71,19
408,route,route,tickets,82,81,49
409,route,route,tickets,104,82,30
410,route,route,tickets,81,98,25
411,route,route,tickets,102,69,43
412,route,route,tickets,87,70,29
413,route,route,tickets,84,70,37
414,route,route,tickets,79,76,73
415,route,route,tickets,82,71,44
416,route,route,tickets,84,78,-18
417,route,route,tickets,84,69,28
418,route,route,tickets,81,65,45
419,route,route,tickets,79,100,6
420,route,route,tickets,71,84,50
421,route,route,tickets,76,102,51
422,route,route,tickets,88,72,52
423,route,route,tickets,67,88,46
424,route,route,tickets,87,71,40
425,route,route,tickets,91,96,41
426,route,route,tickets,68,84,25
427,route,route,tickets,62,73,66
428,route,route,tickets,63,86,70
429,route,route,tickets,99,65,39
430,route,route,tickets,87,100,77
431,route,route,tickets,97,62,14
432,route,route,tickets,107,81,34
433,route,route,tickets,80,74,13
434,route,route,tickets,67,67,62
435,route,route,tickets,86,87,27
436,route,route,tickets,90,89,42
437,route,route,tickets,81,77,26
438,route,route,tickets,85,77,-19
439,route,route,tickets,70,85,16
440,route,route,tickets,77,72,51
441,route,route,tickets,72,96,58
442,route,route,tickets,92,88,-15
443,route,route,tickets,76,80,52
444,route,route,tickets,88,86,29
445,route,route,tickets,77,97,10
446,route,route,tickets,89,78,73
447,route,route,tickets,71,61,58
448,route,route,tickets,104,61,33
