game_num,strategy1,strategy2,strategy3,points1,points2,points3
287,tickets,route,random,3,97,23
288,tickets,route,random,22,78,16
289,tickets,route,random,34,83,43
290,tickets,route,random,39,100,11
291,tickets,route,random,52,81,2
292,tickets,route,random,59,85,18
293,tickets,route,random,-190,79,32
294,tickets,route,random,-22,77,32
295,tickets,route,random,47,105,18
296,tickets,route,random,60,84,13
297,tickets,route,random,49,72,16
298,tickets,route,random,27,78,26
299,tickets,route,random,-85,80,36
300,tickets,route,random,64,81,39
301,tickets,route,random,17,80,32
302,tickets,route,random,46,83,43
303,tickets,route,random,85,92,39
304,tickets,route,random,66,94,39
305,tickets,route,random,41,86,18
306,tickets,route,random,65,94,23
307,tickets,route,random,25,71,40
308,tickets,route,random,40,105,2
309,tickets,route,random,-52,96,38
310,tickets,route,random,26,100,27
311,tickets,route,random,43,91,31
312,tickets,route,random,77,94,36
313,tickets,route,random,79,102,27
314,tickets,route,random,-4,83,18
315,tickets,route,random,72,82,32
316,tickets,route,random,69,85,33
317,tickets,route,random,45,83,13
318,tickets,route,random,27,83,38
319,tickets,route,random,-179,87,23
320,tickets,route,random,33,79,18
321,tickets,route,random,-59,85,10
322,tickets,route,random,-155,90,31
323,tickets,route,random,42,83,29
324,tickets,route,random,62,83,26
325,tickets,route,random,58,94,37
326,tickets,route,random,55,93,26
327,tickets,route,random,-17,88,24
328,tickets,route,random,-29,94,14
329,tickets,route,random,102,73,12
330,tickets,route,random,54,94,13
331,tickets,route,random,33,90,4
332,tickets,route,random,-151,87,24
333,tickets,route,random,57,96,18
334,tickets,route,random,31,76,16
335,tickets,route,random,74,72,10
336,tickets,route,random,67,81,7
337,tickets,route,random,26,91,14
338,tickets,route,random,-166,92,52
339,tickets,route,random,81,96,10
340,tickets,route,random,11,101,10
341,tickets,route,random,109,86,16
342,tickets,route,random,11,85,22
343,tickets,route,random,69,85,15
344,tickets,route,random,31,89,39
345,tickets,route,random,61,91,30
346,tickets,route,random,54,97,27
347,tickets,route,random,19,83,1
348,tickets,route,random,32,97,30
349,tickets,route,random,67,94,36
350,tickets,route,random,77,71,48
351,tickets,route,random,-156,82,50
352,tickets,route,random,-140,92,51
353,tickets,route,random,58,84,15
354,tickets,route,random,-24,68,27
355,tickets,route,random,-3,88,28
356,tickets,route,random,-104,72,39
357,tickets,route,random,-66,62,35
358,tickets,route,random,14,78,21
359,tickets,route,random,-144,87,27
360,tickets,route,random,66,94,15
361,tickets,route,random,4,89,20
362,tickets,route,random,38,76,15
363,tickets,route,random,-110,84,26
364,tickets,route,random,62,83,13
365,tickets,route,random,39,74,17
366,tickets,route,random,41,101,15
367,tickets,route,random,-73,93,31
368,tickets,route,random,55,68,47
369,tickets,route,random,79,75,30
370,tickets,route,random,77,89,30
371,tickets,route,random,42,83,24
372,tickets,route,random,11,86,16
373,tickets,route,random,43,88,32
374,tickets,route,random,42,80,16
375,tickets,route,random,79,83,10
376,tickets,route,random,16,105,38
377,tickets,route,random,87,92,25
378,tickets,route,random,50,105,24
379,tickets,route,random,41,92,17
380,tickets,route,random,63,94,14
381,tickets,route,random,22,94,11
382,tickets,route,random,11,97,30
383,tickets,route,random,80,96,24
384,tickets,route,random,52,84,10
385,tickets,route,random,-106,79,27
386,tickets,route,random,105,87,11
387,tickets,route,random,42,97,14
388,tickets,route,random,82,83,12
389,tickets,route,random,37,96,23
390,tickets,route,random,40,82,38
391,tickets,route,random,-52,109,44
392,tickets,route,random,49,82,0
393,tickets,route,random,12,72,22
394,tickets,route,random,70,79,16
395,tickets,route,random,88,88,37
396,tickets,route,random,63,88,13
397,tickets,route,random,-43,86,28
398,tickets,route,random,-32,81,39
399,tickets,route,random,43,92,26
400,tickets,route,random,69,70,31
401,tickets,route,random,44,81,13
402,tickets,route,random,50,73,5
403,tickets,route,random,-109,71,46
404,tickets,route,random,40,85,12
405,tickets,route,random,-19,77,16
406,tickets,route,random,33,92,20
407,tickets,route,random,70,92,-7
408,tickets,route,random,37,85,28
409,tickets,route,random,91,75,9
410,tickets,route,random,23,90,31
411,tickets,route,random,-46,92,24
412,tickets,route,random,62,72,31
413,tickets,route,random,21,98,27
414,tickets,route,random,39,84,64
415,tickets,route,random,53,81,40
416,tickets,route,random,-183,88,36
417,tickets,route,random,54,100,16
418,tickets,route,random,-161,94,25
419,tickets,route,random,76,77,13
420,tickets,route,random,84,75,7
421,tickets,route,random,65,94,22
422,tickets,route,random,24,84,21
423,tickets,route,random,64,74,29
424,tickets,route,random,33,88,28
425,tickets,route,random,-36,88,24
426,tickets,route,random,49,88,13
427,tickets,route,random,58,85,24
428,tickets,route,random,-204,97,27
429,tickets,route,random,61,94,3
430,tickets,route,random,74,93,45
431,tickets,route,random,50,105,16
432,tickets,route,random,-10,89,53
433,tickets,route,random,-169,92,32
434,tickets,route,random,33,74,6
435,tickets,route,random,-91,98,19
436,tickets,route,random,59,86,18
437,tickets,route,random,3,80,22
438,tickets,route,random,9,80,42
439,tickets,route,random,72,96,21
440,tickets,route,random,16,96,24
441,tickets,route,random,41,83,24
442,tickets,route,random,71,80,30
443,tickets,route,random,51,85,41
444,tickets,route,random,75,80,16
445,tickets,route,random,69,101,18
446,tickets,route,random,5,89,10
447,tickets,route,random,45,86,11
448,tickets,route,random,-25,84,44
449,tickets,route,random,42,79,16
450,tickets,route,random,49,96,20
451,tickets,route,random,-11,96,45
452,tickets,route,random,30,100,28
453,tickets,route,random,71,92,-2
454,tickets,route,random,22,85,45
455,tickets,route,random,40,99,23
456,tickets,route,random,-24,83,39
457,tickets,route,random,8,76,17
458,tickets,route,random,53,94,25
459,tickets,route,random,-123,75,44
460,tickets,route,random,64,95,17
461,tickets,route,random,21,85,26
462,tickets,route,random,100,89,16
463,tickets,route,random,47,68,38
464,tickets,route,random,-18,89,37
465,tickets,route,random,15,82,20
466,tickets,route,random,-185,72,41
467,tickets,route,random,57,96,24
468,tickets,route,random,79,85,5
469,tickets,route,random,19,104,20
470,tickets,route,random,59,83,34
471,tickets,route,random,-25,104,29
472,tickets,route,random,80,105,5
473,tickets,route,random,-39,72,44
474,tickets,route,random,-101,88,19
475,tickets,route,random,69,100,1
476,tickets,route,random,38,84,10
477,tickets,route,random,45,105,32
478,tickets,route,random,-49,105,29
479,tickets,route,random,26,72,19
480,tickets,route,random,53,85,46
481,tickets,route,random,-131,75,38
482,tickets,route,random,36,81,8
483,tickets,route,random,77,101,10
484,tickets,route,random,73,88,12
485,tickets,route,random,76,75,15
486,tickets,route,random,28,89,44
487,tickets,route,random,29,72,28
488,tickets,route,random,23,88,24
489,tickets,route,random,8,109,17
490,tickets,route,random,39,91,38
491,tickets,route,random,-76,95,38
492,tickets,route,random,91,83,23
493,tickets,route,random,47,92,27
494,tickets,route,random,-51,81,37
495,tickets,route,random,8,80,18
496,tickets,route,random,99,73,23
497,tickets,route,random,81,77,27
498,tickets,route,random,93,83,27
499,tickets,route,random,96,88,30
