game_num,strategy1,strategy2,strategy3,points1,points2,points3
367,tickets,random,random,59,8,21
368,tickets,random,random,79,23,33
369,tickets,random,random,48,16,30
370,tickets,random,random,25,27,38
371,tickets,random,random,15,50,43
372,tickets,random,random,10,31,49
373,tickets,random,random,69,40,34
374,tickets,random,random,-168,12,58
375,tickets,random,random,-40,22,33
376,tickets,random,random,-146,10,55
377,tickets,random,random,45,18,26
378,tickets,random,random,16,42,44
379,tickets,random,random,43,33,7
380,tickets,random,random,-174,53,32
381,tickets,random,random,27,9,46
382,tickets,random,random,70,40,24
383,tickets,random,random,67,15,17
384,tickets,random,random,89,29,16
385,tickets,random,random,-110,41,23
386,tickets,random,random,16,24,44
387,tickets,random,random,83,35,22
388,tickets,random,random,-11,48,43
389,tickets,random,random,96,16,22
390,tickets,random,random,54,36,54
391,tickets,random,random,-10,38,56
392,tickets,random,random,78,13,28
393,tickets,random,random,83,6,15
394,tickets,random,random,65,19,24
395,tickets,random,random,68,10,29
396,tickets,random,random,60,45,24
397,tickets,random,random,61,20,14
398,tickets,random,random,42,37,48
399,tickets,random,random,28,20,30
400,tickets,random,random,18,35,35
401,tickets,random,random,80,24,26
402,tickets,random,random,83,15,19
403,tickets,random,random,42,47,44
404,tickets,random,random,10,23,12
405,tickets,random,random,54,39,39
406,tickets,random,random,35,23,40
407,tickets,random,random,54,22,33
408,tickets,random,random,73,19,20
409,tickets,random,random,-28,41,29
410,tickets,random,random,88,5,43
411,tickets,random,random,-190,34,31
412,tickets,random,random,68,4,39
413,tickets,random,random,53,31,5
414,tickets,random,random,16,19,31
415,tickets,random,random,42,40,21
416,tickets,random,random,64,51,34
417,tickets,random,random,34,37,18
418,tickets,random,random,68,20,17
419,tickets,random,random,-217,24,35
420,tickets,random,random,73,28,27
421,tickets,random,random,62,17,30
422,tickets,random,random,65,35,31
423,tickets,random,random,50,20,41
424,tickets,random,random,49,20,27
425,tickets,random,random,44,32,42
426,tickets,random,random,99,38,7
427,tickets,random,random,44,13,29
428,tickets,random,random,60,19,29
429,tickets,random,random,23,31,36
430,tickets,random,random,38,26,34
431,tickets,random,random,70,25,42
432,tickets,random,random,70,19,26
433,tickets,random,random,25,34,30
434,tickets,random,random,70,32,19
435,tickets,random,random,29,48,27
436,tickets,random,random,68,36,45
437,tickets,random,random,59,11,24
438,tickets,random,random,45,41,13
439,tickets,random,random,74,2,10
440,tickets,random,random,5,23,54
