game_num,strategy1,strategy2,strategy3,points1,points2,points3
364,tickets,tickets,random,81,-57,14
365,tickets,tickets,random,74,8,39
366,tickets,tickets,random,-10,-57,44
367,tickets,tickets,random,56,55,26
368,tickets,tickets,random,57,29,23
369,tickets,tickets,random,38,59,19
370,tickets,tickets,random,22,23,37
371,tickets,tickets,random,41,-38,19
372,tickets,tickets,random,13,2,26
373,tickets,tickets,random,8,66,42
374,tickets,tickets,random,83,26,25
375,tickets,tickets,random,60,-19,18
376,tickets,tickets,random,40,29,34
377,tickets,tickets,random,-42,-14,21
378,tickets,tickets,random,22,66,10
379,tickets,tickets,random,46,19,7
380,tickets,tickets,random,-12,51,31
381,tickets,tickets,random,-7,-120,41
382,tickets,tickets,random,22,35,18
383,tickets,tickets,random,36,-6,1
384,tickets,tickets,random,86,-41,10
385,tickets,tickets,random,-69,21,32
386,tickets,tickets,random,-17,-112,22
387,tickets,tickets,random,17,29,21
388,tickets,tickets,random,6,-8,24
389,tickets,tickets,random,65,-169,10
390,tickets,tickets,random,54,42,3
391,tickets,tickets,random,-20,-37,43
392,tickets,tickets,random,48,62,11
393,tickets,tickets,random,42,16,-2
394,tickets,tickets,random,26,8,37
395,tickets,tickets,random,-3,-107,41
396,tickets,tickets,random,-152,37,15
397,tickets,tickets,random,14,75,20
398,tickets,tickets,random,-39,31,26
399,tickets,tickets,random,-55,-42,32
400,tickets,tickets,random,31,-119,18
401,tickets,tickets,random,34,-5,22
402,tickets,tickets,random,-10,-78,43
403,tickets,tickets,random,-32,15,20
404,tickets,tickets,random,65,-62,12
405,tickets,tickets,random,-108,-50,32
406,tickets,tickets,random,-24,-111,27
407,tickets,tickets,random,-172,46,29
408,tickets,tickets,random,59,-54,20
409,tickets,tickets,random,25,30,25
410,tickets,tickets,random,-31,28,27
411,tickets,tickets,random,-146,54,13
412,tickets,tickets,random,-64,67,17
413,tickets,tickets,random,58,-14,17
414,tickets,tickets,random,-116,55,28
415,tickets,tickets,random,24,22,26
416,tickets,tickets,random,-18,-95,45
417,tickets,tickets,random,8,86,10
418,tickets,tickets,random,5,-139,30
419,tickets,tickets,random,-32,10,16
420,tickets,tickets,random,78,57,13
421,tickets,tickets,random,65,21,13
422,tickets,tickets,random,12,-75,24
423,tickets,tickets,random,-127,7,34
424,tickets,tickets,random,40,50,30
425,tickets,tickets,random,46,-164,26
426,tickets,tickets,random,-78,69,6
427,tickets,tickets,random,-16,-69,13
428,tickets,tickets,random,-48,-71,8
429,tickets,tickets,random,90,-35,28
430,tickets,tickets,random,-161,44,35
431,tickets,tickets,random,-72,75,22
432,tickets,tickets,random,47,-2,25
433,tickets,tickets,random,-12,32,8
434,tickets,tickets,random,43,62,22
435,tickets,tickets,random,71,29,39
436,tickets,tickets,random,-112,72,20
437,tickets,tickets,random,-82,6,34
438,tickets,tickets,random,-69,8,13
439,tickets,tickets,random,-120,1,34
440,tickets,tickets,random,62,-245,14
441,tickets,tickets,random,16,-76,32
442,tickets,tickets,random,-71,-28,17
443,tickets,tickets,random,-27,-98,15
444,tickets,tickets,random,-26,-38,37
