game_num,strategy1,strategy2,strategy3,points1,points2,points3
240,tickets,tickets,route,-26,45,100
241,tickets,tickets,route,28,-150,70
242,tickets,tickets,route,61,96,84
243,tickets,tickets,route,-18,-12,81
244,tickets,tickets,route,-32,62,97
245,tickets,tickets,route,2,61,87
246,tickets,tickets,route,27,19,85
247,tickets,tickets,route,-58,3,86
248,tickets,tickets,route,-27,21,83
249,tickets,tickets,route,53,61,92
250,tickets,tickets,route,-49,69,84
251,tickets,tickets,route,33,24,74
252,tickets,tickets,route,-48,59,94
253,tickets,tickets,route,46,100,85
254,tickets,tickets,route,69,17,92
255,tickets,tickets,route,-4,58,108
256,tickets,tickets,route,55,29,80
257,tickets,tickets,route,15,41,78
258,tickets,tickets,route,10,52,73
259,tickets,tickets,route,74,47,79
260,tickets,tickets,route,-46,6,85
261,tickets,tickets,route,31,12,85
262,tickets,tickets,route,39,65,78
263,tickets,tickets,route,36,38,78
264,tickets,tickets,route,-11,87,88
265,tickets,tickets,route,-102,10,77
266,tickets,tickets,route,2,95,85
267,tickets,tickets,route,1,30,110
268,tickets,tickets,route,39,46,97
269,tickets,tickets,route,25,70,97
270,tickets,tickets,route,43,9,82
271,tickets,tickets,route,59,44,94
272,tickets,tickets,route,35,40,84
273,tickets,tickets,route,35,69,76
274,tickets,tickets,route,-85,19,86
275,tickets,tickets,route,-38,-71,77
276,tickets,tickets,route,45,63,78
277,tickets,tickets,route,78,63,82
278,tickets,tickets,route,2,19,71
279,tickets,tickets,route,26,43,85
280,tickets,tickets,route,-135,58,76
281,tickets,tickets,route,51,-154,81
282,tickets,tickets,route,43,32,76
283,tickets,tickets,route,10,-66,94
284,tickets,tickets,route,-45,-49,80
285,tickets,tickets,route,64,-111,105
286,tickets,tickets,route,-121,35,74
287,tickets,tickets,route,42,99,96
288,tickets,tickets,route,69,49,89
289,tickets,tickets,route,62,38,94
290,tickets,tickets,route,43,47,83
291,tickets,tickets,route,56,89,82
292,tickets,tickets,route,2,56,88
293,tickets,tickets,route,12,-27,84
294,tickets,tickets,route,-99,45,90
295,tickets,tickets,route,28,-44,83
296,tickets,tickets,route,81,52,97
297,tickets,tickets,route,-65,28,83
298,tickets,tickets,route,53,-26,84
299,tickets,tickets,route,78,11,74
300,tickets,tickets,route,-21,58,99
301,tickets,tickets,route,46,75,88
302,tickets,tickets,route,-106,51,81
303,tickets,tickets,route,45,-98,73
304,tickets,tickets,route,3,36,85
305,tickets,tickets,route,-136,31,89
306,tickets,tickets,route,23,-17,85
307,tickets,tickets,route,40,33,83
308,tickets,tickets,route,19,41,81
309,tickets,tickets,route,63,31,73
310,tickets,tickets,route,-87,68,92
311,tickets,tickets,route,76,37,97
312,tickets,tickets,route,-48,10,93
313,tickets,tickets,route,-3,64,83
314,tickets,tickets,route,95,-108,85
315,tickets,tickets,route,-46,52,105
316,tickets,tickets,route,14,66,81
317,tickets,tickets,route,19,32,82
318,tickets,tickets,route,-123,33,81
319,tickets,tickets,route,87,-28,94
320,tickets,tickets,route,-42,-55,90
321,tickets,tickets,route,31,13,88
322,tickets,tickets,route,19,58,79
323,tickets,tickets,route,-46,38,76
324,tickets,tickets,route,-42,48,92
325,tickets,tickets,route,11,20,83
326,tickets,tickets,route,17,5,89
327,tickets,tickets,route,75,76,75
328,tickets,tickets,route,65,-85,79
329,tickets,tickets,route,41,-178,85
330,tickets,tickets,route,42,-27,85
331,tickets,tickets,route,-33,0,92
332,tickets,tickets,route,17,-11,80
333,tickets,tickets,route,11,-119,82
334,tickets,tickets,route,78,4,89
335,tickets,tickets,route,27,-11,94
336,tickets,tickets,route,-101,47,92
337,tickets,tickets,route,4,-44,74
338,tickets,tickets,route,52,28,78
339,tickets,tickets,route,45,-4,94
340,tickets,tickets,route,-62,-99,83
341,tickets,tickets,route,59,27,82
342,tickets,tickets,route,79,-176,94
343,tickets,tickets,route,10,-43,101
344,tickets,tickets,route,27,70,89
345,tickets,tickets,route,58,82,92
346,tickets,tickets,route,82,9,79
347,tickets,tickets,route,31,62,98
348,tickets,tickets,route,-117,38,89
349,tickets,tickets,route,33,14,75
350,tickets,tickets,route,-12,23,79
351,tickets,tickets,route,39,47,84
352,tickets,tickets,route,50,-125,93
353,tickets,tickets,route,-147,29,105
354,tickets,tickets,route,-167,46,77
355,tickets,tickets,route,6,34,96
356,tickets,tickets,route,3,35,80
357,tickets,tickets,route,82,26,86
358,tickets,tickets,route,93,-20,93
359,tickets,tickets,route,-43,51,90
360,tickets,tickets,route,0,20,71
361,tickets,tickets,route,39,49,105
362,tickets,tickets,route,5,0,67
363,tickets,tickets,route,18,-118,97
364,tickets,tickets,route,-43,-30,101
365,tickets,tickets,route,0,93,72
366,tickets,tickets,route,46,-63,85
367,tickets,tickets,route,43,96,75
368,tickets,tickets,route,72,38,83
369,tickets,tickets,route,2,81,92
370,tickets,tickets,route,24,5,78
371,tickets,tickets,route,25,55,82
372,tickets,tickets,route,50,-141,78
373,tickets,tickets,route,-175,68,89
374,tickets,tickets,route,-168,81,77
375,tickets,tickets,route,89,-5,94
376,tickets,tickets,route,32,-26,75
377,tickets,tickets,route,110,36,98
378,tickets,tickets,route,-17,-42,88
379,tickets,tickets,route,72,52,88
380,tickets,tickets,route,45,60,77
381,tickets,tickets,route,36,-91,71
382,tickets,tickets,route,62,-25,96
383,tickets,tickets,route,18,34,85
384,tickets,tickets,route,16,74,81
385,tickets,tickets,route,-6,76,85
386,tickets,tickets,route,-53,17,101
387,tickets,tickets,route,-26,53,105
388,tickets,tickets,route,-60,-26,82
389,tickets,tickets,route,44,26,76
390,tickets,tickets,route,27,56,88
391,tickets,tickets,route,39,43,82
392,tickets,tickets,route,81,94,85
393,tickets,tickets,route,37,-26,74
394,tickets,tickets,route,37,12,85
395,tickets,tickets,route,-94,46,75
396,tickets,tickets,route,-14,58,81
397,tickets,tickets,route,32,20,92
398,tickets,tickets,route,62,-182,88
399,tickets,tickets,route,40,33,88
400,tickets,tickets,route,69,8,88
401,tickets,tickets,route,10,45,81
402,tickets,tickets,route,41,56,96
403,tickets,tickets,route,25,63,89
404,tickets,tickets,route,7,31,76
405,tickets,tickets,route,47,36,73
406,tickets,tickets,route,-193,57,77
407,tickets,tickets,route,7,28,79
408,tickets,tickets,route,39,-49,85
409,tickets,tickets,route,23,-83,92
410,tickets,tickets,route,-50,56,94
411,tickets,tickets,route,15,47,96
412,tickets,tickets,route,65,37,105
