game_num,strategy1,strategy2,strategy3,points1,points2,points3
452,tickets,route,tickets,24,80,32
453,tickets,route,tickets,25,77,-101
454,tickets,route,tickets,-15,94,49
455,tickets,route,tickets,29,77,-93
456,tickets,route,tickets,8,87,-28
457,tickets,route,tickets,47,94,26
458,tickets,route,tickets,44,90,74
459,tickets,route,tickets,14,89,-39
460,tickets,route,tickets,70,90,-200
461,tickets,route,tickets,-34,99,-56
462,tickets,route,tickets,83,82,24
463,tickets,route,tickets,25,68,44
464,tickets,route,tickets,2,71,84
465,tickets,route,tickets,-11,81,-14
466,tickets,route,tickets,88,85,5
467,tickets,route,tickets,4,94,-58
468,tickets,route,tickets,20,96,46
469,tickets,route,tickets,16,88,85
470,tickets,route,tickets,75,105,50
471,tickets,route,tickets,84,85,65
472,tickets,route,tickets,74,83,56
473,tickets,route,tickets,49,76,49
474,tickets,route,tickets,39,97,37
475,tickets,route,tickets,56,79,-135
476,tickets,route,tickets,49,96,-85
477,tickets,route,tickets,63,81,32
478,tickets,route,tickets,39,97,48
479,tickets,route,tickets,25,90,32
480,tickets,route,tickets,33,80,70
481,tickets,route,tickets,43,98,44
482,tickets,route,tickets,75,79,-203
483,tickets,route,tickets,21,84,0
484,tickets,route,tickets,24,101,-130
485,tickets,route,tickets,33,85,17
486,tickets,route,tickets,12,73,69
487,tickets,route,tickets,33,87,48
488,tickets,route,tickets,30,83,56
489,tickets,route,tickets,-11,71,59
490,tickets,route,tickets,50,82,77
491,tickets,route,tickets,86,81,16
492,tickets,route,tickets,51,92,80
493,tickets,route,tickets,58,83,44
494,tickets,route,tickets,-156,80,73
495,tickets,route,tickets,54,92,-29
496,tickets,route,tickets,58,81,48
497,tickets,route,tickets,37,85,39
498,tickets,route,tickets,22,86,20
499,tickets,route,tickets,62,73,49
