game_num,strategy1,strategy2,points1,points2
309,mixed,tickets,81,52
310,mixed,tickets,81,48
311,mixed,tickets,85,59
312,mixed,tickets,81,74
313,mixed,tickets,88,47
314,mixed,tickets,83,36
315,mixed,tickets,81,38
316,mixed,tickets,92,60
317,mixed,tickets,83,55
318,mixed,tickets,85,66
319,mixed,tickets,94,37
320,mixed,tickets,73,51
321,mixed,tickets,76,61
322,mixed,tickets,88,68
323,mixed,tickets,88,110
324,mixed,tickets,75,102
325,mixed,tickets,92,73
326,mixed,tickets,71,59
327,mixed,tickets,87,73
328,mixed,tickets,84,82
329,mixed,tickets,79,47
330,mixed,tickets,88,67
331,mixed,tickets,98,79
332,mixed,tickets,89,66
333,mixed,tickets,81,86
334,mixed,tickets,92,81
335,mixed,tickets,81,76
336,mixed,tickets,85,91
337,mixed,tickets,94,76
338,mixed,tickets,87,81
339,mixed,tickets,89,79
340,mixed,tickets,79,36
341,mixed,tickets,92,48
342,mixed,tickets,92,79
343,mixed,tickets,72,82
344,mixed,tickets,89,30
345,mixed,tickets,85,70
346,mixed,tickets,93,83
347,mixed,tickets,96,23
348,mixed,tickets,96,77
349,mixed,tickets,80,79
350,mixed,tickets,76,63
351,mixed,tickets,72,79
352,mixed,tickets,92,53
353,mixed,tickets,100,40
354,mixed,tickets,81,52
355,mixed,tickets,83,65
356,mixed,tickets,105,57
357,mixed,tickets,94,72
358,mixed,tickets,88,78
359,mixed,tickets,76,78
360,mixed,tickets,81,72
361,mixed,tickets,76,61
362,mixed,tickets,74,88
363,mixed,tickets,71,80
364,mixed,tickets,80,42
365,mixed,tickets,97,56
366,mixed,tickets,105,61
367,mixed,tickets,97,87
368,mixed,tickets,76,59
369,mixed,tickets,96,87
370,mixed,tickets,95,58
371,mixed,tickets,85,119
372,mixed,tickets,105,86
373,mixed,tickets,90,80
374,mixed,tickets,90,45
375,mixed,tickets,74,39
376,mixed,tickets,75,32
377,mixed,tickets,96,52
378,mixed,tickets,92,51
379,mixed,tickets,85,96
380,mixed,tickets,96,75
381,mixed,tickets,79,79
382,mixed,tickets,67,77
383,mixed,tickets,94,80
384,mixed,tickets,85,75
385,mixed,tickets,96,56
386,mixed,tickets,97,47
387,mixed,tickets,92,79
388,mixed,tickets,96,64
389,mixed,tickets,85,53
390,mixed,tickets,80,76
391,mixed,tickets,77,68
392,mixed,tickets,96,63
393,mixed,tickets,80,66
394,mixed,tickets,89,51
395,mixed,tickets,84,75
396,mixed,tickets,80,72
397,mixed,tickets,96,101
398,mixed,tickets,75,57
399,mixed,tickets,71,81
400,mixed,tickets,71,60
401,mixed,tickets,94,41
402,mixed,tickets,70,34
403,mixed,tickets,97,50
404,mixed,tickets,72,60
405,mixed,tickets,73,66
406,mixed,tickets,94,81
407,mixed,tickets,83,82
408,mixed,tickets,94,79
409,mixed,tickets,81,48
410,mixed,tickets,77,58
411,mixed,tickets,98,67
412,mixed,tickets,85,41
413,mixed,tickets,94,76
414,mixed,tickets,85,74
415,mixed,tickets,95,67
416,mixed,tickets,90,61
417,mixed,tickets,89,72
418,mixed,tickets,91,75
419,mixed,tickets,85,80
420,mixed,tickets,73,84
421,mixed,tickets,84,43
422,mixed,tickets,82,54
423,mixed,tickets,92,69
424,mixed,tickets,86,98
425,mixed,tickets,92,34
426,mixed,tickets,88,69
427,mixed,tickets,78,76
428,mixed,tickets,76,59
429,mixed,tickets,88,37
430,mixed,tickets,74,77
431,mixed,tickets,85,86
432,mixed,tickets,90,51
433,mixed,tickets,81,79
434,mixed,tickets,85,100
435,mixed,tickets,62,63
436,mixed,tickets,101,88
437,mixed,tickets,88,49
438,mixed,tickets,88,75
439,mixed,tickets,74,73
440,mixed,tickets,89,109
441,mixed,tickets,94,71
442,mixed,tickets,96,73
443,mixed,tickets,75,76
444,mixed,tickets,83,92
445,mixed,tickets,72,24
446,mixed,tickets,85,104
447,mixed,tickets,96,40
448,mixed,tickets,94,-8
449,mixed,tickets,88,74
450,mixed,tickets,75,97
451,mixed,tickets,85,40
452,mixed,tickets,94,53
453,mixed,tickets,86,59
454,mixed,tickets,81,92
455,mixed,tickets,68,69
456,mixed,tickets,83,87
457,mixed,tickets,89,77
458,mixed,tickets,82,54
459,mixed,tickets,100,59
460,mixed,tickets,86,9
461,mixed,tickets,92,54
462,mixed,tickets,82,49
463,mixed,tickets,92,68
464,mixed,tickets,98,77
465,mixed,tickets,81,66
466,mixed,tickets,68,48
467,mixed,tickets,73,12
468,mixed,tickets,82,73
469,mixed,tickets,97,88
470,mixed,tickets,83,80
471,mixed,tickets,100,38
472,mixed,tickets,88,58
473,mixed,tickets,98,73
474,mixed,tickets,84,34
475,mixed,tickets,79,77
476,mixed,tickets,64,72
477,mixed,tickets,85,31
478,mixed,tickets,88,71
479,mixed,tickets,100,30
480,mixed,tickets,72,56
481,mixed,tickets,72,53
482,mixed,tickets,77,-1
483,mixed,tickets,92,55
484,mixed,tickets,89,77
485,mixed,tickets,96,75
486,mixed,tickets,83,73
487,mixed,tickets,100,64
488,mixed,tickets,88,83
489,mixed,tickets,80,29
490,mixed,tickets,98,75
491,mixed,tickets,87,73
492,mixed,tickets,81,38
493,mixed,tickets,94,76
494,mixed,tickets,79,53
495,mixed,tickets,79,46
496,mixed,tickets,96,37
497,mixed,tickets,79,80
498,mixed,tickets,99,77
499,mixed,tickets,84,35
